Long,Lat,Z,Name,COL57F246CCD9B8A4F8,COL57F246CCD9C3CBFD,COL57F246CCD9A32AA2,COL57F246CCD96845F6,COL57F246CCD9CF181E,COL57F246CCD9B7CF0F,COL57F246CCD9D7A602,COL57F246CCD9BE0A74,COL57F246CCD9FF7136,COL57F246CCD91DDEF5,COL57F246CCD9AC3ED6,COL57F246CCD92C480D,COL57F246CCD9F1884C,COL57F246CCD901AF12,COL57F246CCD993D672,COL57F246CCD95DF5A7,COL57F246CCD90C9FD7,COL57F246CCDA727A94,COL57F246CCDA80FC32,COL57F246CCDA9C46AE
-123.1831185,48.55144342,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831357,48.55143129,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183144,48.55143296,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831257,48.55142162,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831429,48.55140947,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831417,48.55138596,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831404,48.55136244,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831558,48.55135192,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831729,48.55133973,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831529,48.55130478,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831326,48.55126983,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831496,48.55125756,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183129,48.55122259,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831094,48.55116062,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830881,48.55112565,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830807,48.55105452,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830646,48.5508054,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830772,48.55076881,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830656,48.55069692,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830938,48.55064744,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830853,48.55059934,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830692,48.55061212,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183138,48.55058343,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830924,48.55053669,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831244,48.55051105,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831404,48.55049823,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831468,48.55043702,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831157,48.55037725,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831682,48.55033851,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831362,48.55027858,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830975,48.55019432,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831777,48.55021532,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831288,48.55016824,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831756,48.55012913,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1830976,48.55005795,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831879,48.5500413,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831748,48.54999231,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831902,48.54997918,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831403,48.54986965,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1831627,48.549881,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832327,48.54985116,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832634,48.5498248,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832714,48.54978693,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833854,48.54978207,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833935,48.54974413,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833556,48.54968293,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832929,48.54966807,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832397,48.54968311,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833082,48.54971758,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832474,48.54970782,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833235,48.54970437,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832548,48.54966983,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832918,48.54964496,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832839,48.54962018,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833834,48.54962832,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833676,48.54957861,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183313,48.54953063,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833348,48.54947909,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834368,48.54948897,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834351,48.54942571,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834803,48.54938574,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835039,48.54939747,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834838,48.54928382,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834437,48.54918503,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834881,48.5491447,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834591,48.54906914,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834933,48.54900341,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835417,48.54892404,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835605,48.54887162,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835921,48.54880223,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836897,48.54860344,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835513,48.54847921,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835415,48.54841436,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833374,48.54816668,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833647,48.54813877,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834058,48.54809691,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834331,48.548069,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834194,48.54796413,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835153,48.54798528,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183558,48.54794342,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835161,48.54786612,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835433,48.54783812,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835272,48.54773264,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834963,48.54764108,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183508,48.54758703,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834328,48.54745441,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833079,48.54728782,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834343,48.54727979,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183398,48.54718778,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833901,48.54710732,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833263,48.54704389,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834507,48.54703738,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183399,48.54695937,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833892,48.5468786,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833841,48.54683818,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833425,48.5467457,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1832444,48.5466707,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833599,48.54667462,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833971,48.54663121,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1833598,48.54657904,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834219,48.54660228,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1834964,48.54661123,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835272,48.54656792,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835708,48.5465653,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835458,48.54649834,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836021,48.54648129,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835269,48.54647208,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835707,48.54646943,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183589,48.54644553,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836388,48.54638772,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836885,48.54632991,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836351,48.54619522,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836597,48.5461662,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836075,48.54612784,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1835907,48.54609642,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1836876,48.54613218,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1837322,48.54612968,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1837569,48.54610069,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1838339,48.54611041,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1838263,48.54606932,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.183842,48.54605317,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1838544,48.54603869,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1838139,48.54598542,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1838016,48.54599993,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1837813,48.54597332,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1838139,48.54598542,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.184035,48.54601387,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1840475,48.54599944,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
-123.1839089,48.54590892,0,67-1010-0817,47388356,26,radar,15646,0,0,6.4,0.670245426,6.541192524,0,14.30258647,2.186541126,0,1,0.946589291,2241,10/10/2025 0:00,,10/10/2025 0:00,
